"station_id","name","state","local_authority","latitude","longitude","existing_charger_count","proposed_charger_count","ac_charger_count","dc_charger_count","indoor_outdoor","status","data_as","source_name","source_url","source_record_id","retrieved_at_utc"
"mevnet-1296","PETRONAS - Persiaran Raja Muda Musa","SELANGOR","Majlis Bandaraya DiRaja Klang","3.024665","101.4223681","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1296","2026-07-26T09:23:16Z"
"mevnet-1297","Shell Persiaran Raja Muda Musa","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0035609","101.4002088","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1297","2026-07-26T09:23:16Z"
"mevnet-1298","Petron Bestari Jaya","SELANGOR","Majlis Perbandaran Kuala Selangor","3.377224","101.409919","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1298","2026-07-26T09:23:16Z"
"mevnet-1299","Petron Jalan Sentul","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.195135","101.691188","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1299","2026-07-26T09:23:16Z"
"mevnet-1300","Shell","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.1945232","101.6911456","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1300","2026-07-26T09:23:16Z"
"mevnet-1301","PETRONAS Jalan Sentul","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.1990097","101.690164","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1301","2026-07-26T09:23:16Z"
"mevnet-1302","PETRONAS - Sunway Batu Caves (NGV)","SELANGOR","Majlis Perbandaran Selayang","3.2359641","101.6875068","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1302","2026-07-26T09:23:16Z"
"mevnet-1303","Shell Kawasan industrial Batu Caves","SELANGOR","Majlis Perbandaran Selayang","3.235019","101.689396","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1303","2026-07-26T09:23:16Z"
"mevnet-1304","McDonald's Batu Caves DT","SELANGOR","Majlis Perbandaran Selayang","3.2349922","101.6897951","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1304","2026-07-26T09:23:16Z"
"mevnet-1305","Petronas Taman Samudera","SELANGOR","Majlis Perbandaran Selayang","3.2351319","101.6920847","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1305","2026-07-26T09:23:16Z"
"mevnet-1306","Kuala Lumpur Performing Arts Centre (klpac)","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.1851701","101.6863923","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1306","2026-07-26T09:23:16Z"
"mevnet-1307","Malaysia Parliament House","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.1501654","101.6791045","0","5","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1307","2026-07-26T09:23:16Z"
"mevnet-1308","Shell Taman Dahlia","SELANGOR","Majlis Perbandaran Sepang","2.8314647","101.7218032","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1308","2026-07-26T09:23:16Z"
"mevnet-1309","Giverny Park Sunsuria City","SELANGOR","Majlis Perbandaran Sepang","2.8394104","101.7069609","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1309","2026-07-26T09:23:16Z"
"mevnet-1310","Shell","SELANGOR","Majlis Perbandaran Sepang","2.9174147","101.6522756","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1310","2026-07-26T09:23:16Z"
"mevnet-1311","Sky Park @ Cyberjaya","SELANGOR","Majlis Perbandaran Sepang","2.9491509","101.6551155","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1311","2026-07-26T09:23:16Z"
"mevnet-1312","Petronas Ppk Dengkil","SELANGOR","Majlis Perbandaran Sepang","2.861064","101.6781152","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1312","2026-07-26T09:23:16Z"
"mevnet-1313","*Sime Darby Property at Serenia City","SELANGOR","Majlis Perbandaran Sepang","2.8441378","101.6959278","0","2","0","0","TM","Newly Proposed","1-Apr-24","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1313","2026-07-26T09:23:16Z"
"mevnet-1314","Paramount Property Gallery @ Greenwoods Salak Perdana","SELANGOR","Majlis Perbandaran Sepang","2.8388004","101.7258019","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1314","2026-07-26T09:23:16Z"
"mevnet-1315","Cybersouth Clubhouse","SELANGOR","Majlis Perbandaran Sepang","2.8724648","101.6564941","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1315","2026-07-26T09:23:16Z"
"mevnet-1316","KFC Cyber Valley DT","SELANGOR","Majlis Perbandaran Sepang","2.878557","101.6659074","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1316","2026-07-26T09:23:16Z"
"mevnet-1317","Shell Bandar Baru Bangi","SELANGOR","Majlis Perbandaran Kajang","2.9576234","101.75598","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1317","2026-07-26T09:23:16Z"
"mevnet-1318","Petronas Seksyen 9 Bangi","SELANGOR","Majlis Perbandaran Kajang","2.9612982","101.7514122","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1318","2026-07-26T09:23:16Z"
"mevnet-1319","Shell","SELANGOR","Majlis Perbandaran Kajang","2.9693897","101.749207","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1319","2026-07-26T09:23:16Z"
"mevnet-1320","Petron Bandar Baru Bangi S10","SELANGOR","Majlis Perbandaran Kajang","2.9699961","101.7492761","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1320","2026-07-26T09:23:16Z"
"mevnet-1321","Carey Island Golf club","SELANGOR","Majlis Perbandaran Kuala Langat","2.9089767","101.356773","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1321","2026-07-26T09:23:16Z"
"mevnet-1322","Segi Fresh Telok Panglima Garang","SELANGOR","Majlis Perbandaran Kuala Langat","2.9189852","101.4751355","0","6","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1322","2026-07-26T09:23:16Z"
"mevnet-1323","SHELL TELOK PANGLIMA GARANG","SELANGOR","Majlis Perbandaran Kuala Langat","2.8956294","101.4671829","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1323","2026-07-26T09:23:16Z"
"mevnet-1324","[NGV] Petronas Telok Panglima Garang Akrab Padu","SELANGOR","Majlis Perbandaran Kuala Langat","2.926183","101.47352","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1324","2026-07-26T09:23:16Z"
"mevnet-1325","Petron Teluk Panglima Garang","SELANGOR","Majlis Perbandaran Kuala Langat","2.940868","101.471695","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1325","2026-07-26T09:23:16Z"
"mevnet-1326","KFC Bandar Saujana Putra","SELANGOR","Majlis Perbandaran Kuala Langat","2.952297","101.5811985","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1326","2026-07-26T09:23:16Z"
"mevnet-1327","Amverton Cove Golf & Island Resort","SELANGOR","Majlis Perbandaran Kuala Langat","2.8468106","101.4087258","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1327","2026-07-26T09:23:16Z"
"mevnet-1328","Amverton Riverine Splash","SELANGOR","Majlis Perbandaran Kuala Langat","2.8457167","101.4120715","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1328","2026-07-26T09:23:16Z"
"mevnet-1329","G.U.S (TG SEPAT) SDN BHD","SELANGOR","Majlis Perbandaran Kuala Langat","2.6588311","101.5668121","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1329","2026-07-26T09:23:16Z"
"mevnet-1330","Pasar Awam Tanjung Sepat","SELANGOR","Majlis Perbandaran Kuala Langat","2.6596467","101.5656862","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1330","2026-07-26T09:23:16Z"
"mevnet-1331","BHPetrol Bukit Changgang By Seng Group","SELANGOR","Majlis Perbandaran Kuala Langat","2.8263161","101.6325708","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1331","2026-07-26T09:23:16Z"
"mevnet-1332","Malaysia Space Agency","SELANGOR","Majlis Perbandaran Kuala Langat","2.7851048","101.5067722","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1332","2026-07-26T09:23:16Z"
"mevnet-1333","Kuala Langat Public Library","SELANGOR","Majlis Perbandaran Kuala Langat","2.8027514","101.4962593","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1333","2026-07-26T09:23:16Z"
"mevnet-1334","Kompleks Sukan Majlis Perbandaran Kuala Langat","SELANGOR","Majlis Perbandaran Kuala Langat","2.8027524","101.4969863","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1334","2026-07-26T09:23:16Z"
"mevnet-1335","The Store","SELANGOR","Majlis Perbandaran Kuala Langat","2.813956","101.503163","0","6","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1335","2026-07-26T09:23:16Z"
"mevnet-1336","BHPetrol Sungai Manggis","SELANGOR","Majlis Perbandaran Kuala Langat","2.8247351","101.5363283","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1336","2026-07-26T09:23:16Z"
"mevnet-1337","Shell","SELANGOR","Majlis Perbandaran Kuala Langat","2.8348066","101.59762","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1337","2026-07-26T09:23:16Z"
"mevnet-1338","Eco-Shop @ Banting","SELANGOR","Majlis Perbandaran Kuala Langat","2.811799","101.4892571","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1338","2026-07-26T09:23:16Z"
"mevnet-1339","Caltex Taman Banting Baru (Flora Indera Sdn Bhd)","SELANGOR","Majlis Perbandaran Kuala Langat","2.8186148","101.4549583","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1339","2026-07-26T09:23:16Z"
"mevnet-1340","Petron Jenjarom","SELANGOR","Majlis Perbandaran Kuala Langat","2.88221","101.49358","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1340","2026-07-26T09:23:16Z"
"mevnet-1341","McDonald's Bandar Rimbayu DT","SELANGOR","Majlis Perbandaran Kuala Langat","2.9479794","101.5482314","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1341","2026-07-26T09:23:16Z"
"mevnet-1342","Petron West Port","SELANGOR","Majlis Bandaraya DiRaja Klang","2.951913","101.309874","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1342","2026-07-26T09:23:16Z"
"mevnet-1343","Royal Selangor Yacht Club","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0051825","101.3900299","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1343","2026-07-26T09:23:16Z"
"mevnet-1344","McDonald's Persiaran Raja Muda Musa DT","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0262354","101.4236737","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1344","2026-07-26T09:23:16Z"
"mevnet-1345","McDonald's Giant Jalan Kebun DT","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0245656","101.4798719","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1345","2026-07-26T09:23:16Z"
"mevnet-1346","Petron Jalan Kapar","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0527997","101.4473826","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1346","2026-07-26T09:23:16Z"
"mevnet-1347","Shell","SELANGOR","Majlis Bandaraya DiRaja Klang","3.065109","101.4254892","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1347","2026-07-26T09:23:16Z"
"mevnet-1348","BHP Bandar Sultan Suleiman","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0388983","101.3836229","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1348","2026-07-26T09:23:16Z"
"mevnet-1349","Petronas - Taman Sungai Kapar Indah","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0975911","101.3748381","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1349","2026-07-26T09:23:16Z"
"mevnet-1350","PASAR PEKAN KAPAR","SELANGOR","Majlis Bandaraya DiRaja Klang","3.1365321","101.3723809","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1350","2026-07-26T09:23:16Z"
"mevnet-1351","Shell Jeram","SELANGOR","Majlis Perbandaran Kuala Selangor","3.2274137","101.3153466","0","1","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1351","2026-07-26T09:23:16Z"
"mevnet-1352","Petron Pulau Indah","SELANGOR","Majlis Bandaraya DiRaja Klang","2.9601508","101.3390967","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1352","2026-07-26T09:23:16Z"
"mevnet-1353","Mr Tomato Fresh Market","SELANGOR","Majlis Bandaraya DiRaja Klang","2.9881269","101.4264814","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1353","2026-07-26T09:23:16Z"
"mevnet-1354","Caltex Bandar Puteri Klang","SELANGOR","Majlis Bandaraya DiRaja Klang","2.9885474","101.4658231","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1354","2026-07-26T09:23:16Z"
"mevnet-1355","NSK Trade City","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0081254","101.4794839","0","10","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1355","2026-07-26T09:23:16Z"
"mevnet-1356","Petronas - Jalan Sungai Jati","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0090844","101.4740854","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1356","2026-07-26T09:23:16Z"
"mevnet-1357","Dewan Anggerik Eria Kota Kemuning","SELANGOR","Majlis Bandaraya Shah Alam","2.9874716","101.5361405","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1357","2026-07-26T09:23:16Z"
"mevnet-1358","Ninso Kota Kemuning","SELANGOR","Majlis Bandaraya Shah Alam","3.0056301","101.5346836","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1358","2026-07-26T09:23:16Z"
"mevnet-1359","HeroMarket Kota Kemuning","SELANGOR","Majlis Bandaraya Shah Alam","3.0055958","101.5376388","0","6","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1359","2026-07-26T09:23:16Z"
"mevnet-1360","KFC","SELANGOR","Majlis Bandaraya Shah Alam","3.0211377","101.5382426","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1360","2026-07-26T09:23:16Z"
"mevnet-1361","Shell Bukit Kemuning","SELANGOR","Majlis Bandaraya Shah Alam","3.0220304","101.539758","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1361","2026-07-26T09:23:16Z"
"mevnet-1362","Petron Taman Sri Muda","SELANGOR","Majlis Bandaraya Shah Alam","3.0236564","101.537898","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1362","2026-07-26T09:23:16Z"
"mevnet-1363","NSK Supermarket Taman Sri Muda","SELANGOR","Majlis Bandaraya Shah Alam","3.0263306","101.5427904","0","8","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1363","2026-07-26T09:23:16Z"
"mevnet-1364","Petronas Axis Industrial Park (Seksyen 25)","SELANGOR","Majlis Bandaraya Shah Alam","3.0270859","101.5422563","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1364","2026-07-26T09:23:16Z"
"mevnet-1365","[NGV] Petronas - Pendamar Indah 2","SELANGOR","Majlis Bandaraya DiRaja Klang","2.9831223","101.4254857","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1365","2026-07-26T09:23:16Z"
"mevnet-1366","Shell Pulau Indah Highway","SELANGOR","Majlis Bandaraya DiRaja Klang","2.983159","101.441433","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1366","2026-07-26T09:23:16Z"
"mevnet-1367","Petron Sri Andalas","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0154589","101.446566","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1367","2026-07-26T09:23:16Z"
"mevnet-1368","Shell Persiaran Raja Muda Musa","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0269603","101.4267388","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1368","2026-07-26T09:23:16Z"
"mevnet-1369","Petron Jalan Teluk Pulai/Raya Barat","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0394739","101.4415547","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1369","2026-07-26T09:23:16Z"
"mevnet-1370","Klang District Office Complex","SELANGOR","Majlis Bandaraya DiRaja Klang","3.03921","101.4421193","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1370","2026-07-26T09:23:16Z"
"mevnet-1371","Mydin @ Little India Klang","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0400716","101.4469724","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1371","2026-07-26T09:23:16Z"
"mevnet-1372","MAJLIS BANDARAYA DIRAJA KLANG","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0449108","101.4444682","1","2","1","0","Outdoor","Existing","5-Jul-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1372","2026-07-26T09:23:16Z"
"mevnet-1373","Plaza Majlis Perbandaran Klang (MPK)","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0479721","101.4488087","0","8","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1373","2026-07-26T09:23:16Z"
"mevnet-1374","Shell Jalan Kebun Batu 3 1/2","SELANGOR","Majlis Bandaraya Shah Alam","3.024497","101.4813175","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1374","2026-07-26T09:23:16Z"
"mevnet-1375","KFC","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0106702","101.4653197","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1375","2026-07-26T09:23:16Z"
